BTC,ETH,USDT,BNB,USDC,BUSD,XRP,DOGE,ADA,MATIC,DOT,DAI,LTC,SHIB,TRX,SOL,UNI,AVAX,LINK,LEO,WBTC,ATOM,ETC,XMR,XLM,BCH,ALGO,CRO,FIL,QNT,NEAR,VET,OKB,FLOW,HBAR,ICP,HT,EGLD,CHZ,EOS,USDP,THETA,XTZ,AAVE,SAND,BSV,TUSD,MANA,AXS,KCS,MKR,ZEC,CAKE,GUSD,PAXG,KLAY,FTM,SNX,NEO,DASH,MINA,FEI,RUNE,BNX,GT,NEXO,CRV,LDO,BAT,STX,HNT,1INCH,CSPR,LRC,AR,ZIL,ENJ,DCR,KAVA,CELO,XEM,XDC,CVX,HOT,BAL,ROSE,BTG,WAVES,RVN,TFUEL,YFI,KSM,QTUM,GNO,GLM,IOTX,ANKR,JST,POLY,KDA,LPT,RSR,XCH,ONE,SUSHI,XYM,ABBC,Hive,OMG,ZRX,IOST,ICX,FLUX,WOO,AMP,BORA,AUDIO,STORJ,WAXP,SCRT,ZEN,SXP,EWT,RNDR,VGX,CEL,DGB,INJ,UMA,SKL,SLP,REN,LSK,CVC,MOB,KNC,PUNDIX,TRIBE,MED,REQ,API3,WIN,RLC,OCEAN,PYR,CELR,DAO,CKB,XPRT,COTI,METIS,SYS,ANT,SNT,MBOX,HEX,STETH,FRAX,WBNB,BTCB,HBTC,XAUT,FTT,USDJ,DFI,TEL,LUSD,RPL,SAFE,EURS,VERI,WEMIX,DEXE,ERG,ANY,DESO,CFG,CEEK,FXS,KEEP
20187.24414,1429.158081,1.003046989,277.4195862,0.999478996,0.998928011,0.370622009,0.065833002,0.315342009,1.058904052,5.554636002,0.998968005,71.76221466,0.00001,0.057417002,18.24364281,0.000478,14.82969093,6.225045204,3.458240032,20217.09375,11.15026569,17.44417572,135.3068237,0.078155004,111.694725,0.189342007,0.063000001,5.314865112,119.7526855,1.801645994,0.020663001,40.26234436,0.878437996,0.059098002,4.929419994,3.972373009,38.42566681,0.110106997,1.04469502,0.994440973,0.910034001,1.013036013,68.34651184,0.53747201,33.22792053,0.998347998,0.527420998,7.404812813,8.208791733,781.2390747,32.11752701,3.562179089,1.00077796,1868.055176,0.221857995,0.339551985,2.240724087,9.836166382,50.17259979,0.637300015,1.003118038,1.235126972,88.46269989,4.598038197,0.595408976,0.885865986,2.315877914,0.212752,0.003209,2.045458078,0.447322011,0.035565998,0.27294299,7.66638279,0.023011001,0.357078999,18.68778229,0.937951028,0.575170994,0.034217,0.027752999,5.000032902,0.003377,5.655161858,0.049892001,13.67192268,1.970821977,0.022438001,0.047082,7728.619629,32.21127701,2.510420084,95.10798645,0.205363005,0.022492001,0.027816,0.022732999,0.174425006,0.937349021,5.293361187,0.003646,35.04286575,0.000566,1.088129997,0.034263,0.065938003,0.346727997,1.275964022,0.201269001,0.009178,0.191510007,0.61787498,0.170778006,0.004176,0.158395007,0.223884001,0.307568014,0.061019,0.618135989,9.137980461,0.241845995,3.576756954,1.058969975,0.330060005,0.347730011,0.008806001,3.045169115,1.781908035,0.037018001,0.002552,0.082029,0.905902028,0.090346001,1.346397996,0.610544026,0.396120995,0.244635001,0.015678,0.090736002,1.270761013,0.000079,1.306700945,0.345449001,3.137365103,0.015830001,1.698351979,0.003689,0.430516005,0.068294004,26.19276237,0.146918997,2.079408884,0.022776,0.450989008,0.05624,1432.90564,1.000270009,277.6382141,20174.97852,20099.53711,1858.186768,1.095886946,1.099691033,0.458380997,0.002268,1.033151984,35.37783432,0.092087999,1.060271978,29.17899513,1.498922944,2.68970108,1.401157022,8.910918236,8.779144287,0.281704009,0.085675001,7.855116844,0.163841993
20632.41016,1482.616699,1.007689953,277.9614258,0.97149998,1.000571013,0.366831988,0.066593997,0.307327002,1.064281941,5.507718086,0.973869026,69.70695496,0.00001,0.059271999,18.22584343,0.000489,14.63895988,6.207980156,3.528211117,20739.49805,11.11772347,17.30178452,141.2289276,0.079395004,114.3296661,0.189220995,0.064943001,4.991639137,118.3515091,1.809252024,0.020477001,40.73347855,0.874850988,0.058531001,4.749190807,3.926944971,38.59786987,0.109880999,1.002432942,0.994153023,0.909810007,0.989081979,67.39131165,0.532353997,33.0693779,1.00138104,0.521727979,7.352900982,8.395713806,728.69104,31.58418083,3.519706965,0.989579022,1903.259766,0.220391005,0.337199986,2.199628115,9.594856262,46.64661407,0.620063007,0.97477603,1.220312953,77.54466248,4.597092152,0.587091029,0.863807023,2.151262045,0.209185004,0.003232,2.044409037,0.441691995,0.034717001,0.274592996,7.583072186,0.022662999,0.353765011,18.22139359,0.886638999,0.540136993,0.033840001,0.028943,5.037510872,0.003395,5.823634148,0.049199,13.65898609,1.951732993,0.022349,0.047093,7553.30127,30.23647881,2.502162933,97.90433502,0.212415993,0.022383999,0.027796,0.023236999,0.168430999,0.921889007,5.005014896,0.00357,36.59056473,0.000606,1.080868006,0.033689,0.065324001,0.345097005,1.251481056,0.199582994,0.009139,0.187049002,0.600880027,0.168325007,0.004054,0.158133,0.223721996,0.305166006,0.061042,0.624036014,9.095001221,0.236991003,3.539949894,0.985288978,0.306176007,0.354943991,0.008779,3.136620045,1.804947019,0.035723999,0.002554,0.078084998,0.907491028,0.090158999,1.236767054,0.602894008,0.394962996,0.246326998,0.015612,0.089256004,1.246628046,0.00008,1.292619944,0.341935992,3.063422918,0.015598,1.586663961,0.003566,0.422497988,0.064893,25.17308044,0.143182993,2.133217096,0.023383999,0.442443013,0.066707999,1478.069458,0.971849024,276.7912598,20595.37891,20682.42578,1872.029175,1.033601999,1.125427008,0.47417599,0.002295,1.013558984,34.38347626,0.087227002,1.062839985,30.67446518,1.570157051,2.694606066,1.412150979,8.861089706,8.481305122,0.259247989,0.084471002,7.668003082,0.159775004
22163.94922,1590.292969,1.007148981,289.6757813,0.992069006,1.00346303,0.373317987,0.071001001,0.331539005,1.156988025,5.916477203,0.992585003,76.31184387,0.000011,0.064709999,20.31053162,0.000525,16.25658035,6.589978218,3.732039928,22106.99023,11.77487659,18.80815506,150.9047241,0.083067,121.0181732,0.202390999,0.068296999,5.730089188,126.0556793,1.949002028,0.022059999,43.06344223,0.935069978,0.062086999,5.250957012,4.200658798,40.99534225,0.115239002,1.055289984,0.994625986,0.981550992,1.057140946,72.9710083,0.587692022,34.95207214,1.004783988,0.571255028,7.916668892,8.703395844,903.7819824,34.417099,3.677182913,1.002640009,1918.726563,0.230559006,0.395446986,2.764731884,10.32747936,53.44081116,0.69393599,0.991912007,1.338238955,77.51850891,4.849789143,0.611737013,0.937079012,2.446254969,0.225437999,0.003203,2.240892887,0.47635299,0.036940999,0.315207005,8.302456856,0.02454,0.385659009,19.57405472,0.998745978,0.579364002,0.036513999,0.0294,5.420463085,0.003618,6.392599106,0.054134999,14.35182953,2.112227917,0.024308,0.049818002,8261.25293,32.56585693,2.725698948,104.1266556,0.223357007,0.024087001,0.030299,0.02476,0.179060996,0.989507973,5.553855896,0.003981,38.50867081,0.000603,1.168869019,0.035192002,0.066537,0.368115008,1.361017942,0.213734999,0.009849,0.199509993,0.64389497,0.179193005,0.004331,0.167226002,0.244295999,0.334546,0.064691,0.657194972,9.871983528,0.254790992,3.72754097,1.249294996,0.349568993,0.391395003,0.009644,3.721918106,1.912310958,0.039896999,0.002709,0.092449002,0.964055002,0.096118003,1.362844944,0.659820974,0.419261992,0.246957004,0.016089,0.095636003,1.37471199,0.000085,1.434784055,0.374047011,3.225555897,0.016851001,1.795734048,0.003852,0.419131994,0.071226999,28.52411079,0.153303996,2.344396114,0.024714001,0.469500005,0.078023002,1569.027222,0.994682014,290.0857239,22086.33594,22163.13477,1896.422729,1.112674952,1.149685025,0.500065029,0.002381,1.013290048,37.31340027,0.096092001,1.068614006,32.65989685,1.659337997,2.869003058,1.443827987,9.617369652,8.831263542,0.264950007,0.088605002,8.67986393,0.166070998
24197.5332,1680.30896,1.00387001,308.9122009,0.998947024,1.000898004,0.373786002,0.073041,0.344585002,1.193400025,6.115265846,0.99891597,81.76828766,0.000011,0.067220002,20.43371201,0.000573,16.50008583,6.776379108,3.376935959,24127.30469,12.01192188,19.62225533,152.798584,0.084755004,127.041954,0.212931007,0.071593002,6.398665905,126.7361832,2.042299032,0.02351,47.39499664,0.990216017,0.064525999,5.368876934,4.058853149,42.88243103,0.118577004,1.082872987,0.99573499,1.026147008,1.093390942,76.14396667,0.619524002,36.06416702,1.000902057,0.596881986,8.342344284,8.957345009,911.4685059,35.38771439,3.80331707,1.000504971,1928.132935,0.247589007,0.414389014,3.150970936,11.09865284,56.45023727,0.739826977,0.996110022,1.409749985,81.90933228,5.349236012,0.633513987,0.980153024,2.671539068,0.238812998,0.00318,2.398683071,0.501058996,0.037087001,0.323637992,8.547990799,0.026250999,0.407344997,20.30980873,1.08643198,0.611016989,0.038252998,0.029798999,5.649273872,0.00384,6.601707935,0.059772,15.42998123,2.230844021,0.025657,0.053661998,9162.286133,33.56536102,2.862921,107.4671478,0.235841006,0.025279,0.034244001,0.026222,0.182730004,1.023251057,5.715314865,0.004174,38.6544342,0.00061,1.230523944,0.036412999,0.066568002,0.394198,1.435294032,0.226109996,0.010313,0.211578995,0.675909996,0.190568,0.004334,0.177313,0.258244991,0.354178011,0.069655001,0.684345007,10.43767166,0.269493014,3.741652966,1.284595013,0.349453002,0.410026014,0.010207,4.151360035,1.973628998,0.042358,0.002796,0.093378,1.037299991,0.106486999,1.440212011,0.706335008,0.451680005,0.260648996,0.017106,0.098366,1.436177969,0.000088,1.497642994,0.386907995,3.342581987,0.018817,1.866948962,0.004091,0.452051014,0.074716002,29.34280586,0.165237993,2.38825202,0.026054001,0.488958001,0.082463004,1659.488892,0.998407006,307.4885864,24119.30859,24190.27148,1910.381348,1.142518044,1.118070006,0.538235009,0.002409,1.015547991,42.99842072,0.100038998,1.069232941,32.68217468,1.753597975,2.930418968,1.50701201,9.931965828,9.210493088,0.284390003,0.091347002,8.979667664,0.173269004
24746.07422,1703.50708,1.003247023,309.3707886,0.999179006,0.999822021,0.374278992,0.074786998,0.344307989,1.200760007,6.243840218,0.998977006,84.35054016,0.000011,0.067133002,20.92803383,0.000587,17.18081665,6.97594595,3.342089891,24735.00586,13.06916523,20.25635719,150.1061554,0.088436,131.3787994,0.222730994,0.072907999,6.764417172,129.5702362,2.121475935,0.023956999,49.09767151,1.041499019,0.065980002,5.540010929,4.199444771,43.68946075,0.122524999,1.109377027,0.994444013,1.069401026,1.19769299,79.33430481,0.644913018,36.90613556,1.000270963,0.611886978,8.617982864,9.186659813,862.1535645,36.30159378,3.812463999,0.991338015,1910.885986,0.249980003,0.44867,3.156502008,11.54969215,58.50222015,0.807363987,1.000862002,1.455937982,82.40131378,5.381800175,0.644187987,0.990107,2.763128996,0.249724001,0.00318,2.230983973,0.527158976,0.03726,0.343400002,8.807846069,0.028221,0.429971993,19.99298668,1.11558497,0.64100498,0.039820001,0.03005,5.921068192,0.003903,6.753858089,0.066173002,15.7372818,2.351727009,0.027907999,0.057771999,8982.850586,36.09339905,2.947952032,109.8977585,0.244265005,0.026053,0.036238998,0.027021,0.184984997,1.03698802,6.156095028,0.004258,39.09700775,0.000637,1.250833988,0.037044,0.069737002,0.411588013,1.50938797,0.235807002,0.010742,0.218831003,0.681020021,0.219672993,0.004382,0.185414001,0.272367001,0.37014401,0.072228998,0.701436997,10.95633698,0.283951998,3.628927946,1.387274027,0.334443003,0.410544992,0.010247,4.281713009,2.020735979,0.044787001,0.002852,0.103684999,1.073940039,0.109263003,1.515046001,0.735646009,0.473915011,0.25957799,0.017886,0.098577999,1.527951956,0.000091,1.613595009,0.421122015,3.517426968,0.020155,1.814203978,0.004708,0.381752998,0.076679997,30.46882629,0.171213001,2.411691904,0.026970999,0.497377008,0.083919004,1692.819946,0.998991013,308.877533,24735.70117,24820.27148,1906.068115,1.192556977,1.119407058,0.547245979,0.002582,1.020035982,43.0077095,0.110735998,1.071383953,28.73813057,1.79408896,2.972798109,1.463603973,10.27518272,9.156214714,0.348419011,0.094047003,8.989108086,0.211116001
24375.96094,1656.180542,1.003945947,307.124939,1.000184059,1.000406027,0.360558003,0.069866002,0.324636996,1.114243984,5.885962009,0.999164999,76.42815399,0.00001,0.065312997,19.29098129,0.000578,15.58516884,6.551081181,3.351954937,24389.24023,12.44514275,18.43684959,146.5584412,0.083925001,123.4795914,0.204871997,0.068993002,5.618990898,121.7545471,1.926483035,0.021876,47.38327789,0.970144987,0.060120001,5.181776047,3.962090015,40.57073593,0.114174999,1.041950941,1.000615001,1.011921048,1.150573969,74.01226044,0.587502003,34.92934418,0.999561012,0.557419002,7.834023953,8.87587738,747.7926636,33.29423523,3.729356051,0.985566974,1929.083618,0.239282996,0.389903992,2.653311014,10.44054604,52.06405258,0.77275902,0.979963005,1.34306097,77.54978943,5.347796917,0.621159971,0.891637981,2.300020933,0.231151998,0.003188,1.965960026,0.490507007,0.03548,0.312846988,7.886880875,0.026817,0.386144996,18.46515465,1.084198952,0.592746973,0.036988001,0.031659,5.515442848,0.003801,6.292973042,0.059432998,14.86079311,2.127896071,0.025657,0.054958001,8157.739258,32.93797302,2.76019001,105.4450226,0.232042,0.023847001,0.034876,0.026198,0.177993,0.983165979,5.668983936,0.003707,37.16242218,0.000625,1.128008962,0.035891,0.071529001,0.39161101,1.353047967,0.216940001,0.009806,0.202113003,0.636349976,0.202171996,0.004078,0.175102994,0.243275002,0.342054009,0.066817999,0.66723001,9.892699242,0.264735013,3.548335075,1.253985047,0.313430011,0.370858014,0.009048,4.034236908,1.932944059,0.040646002,0.002698,0.090374,1.030812979,0.101346001,1.470090032,0.673330009,0.446141005,0.255044013,0.016988,0.094081998,1.388895035,0.000086,1.496726036,0.388554007,3.221291065,0.018844999,1.669062972,0.00412,0.366432995,0.070702002,28.40237999,0.159193993,2.299412012,0.025807999,0.474954009,0.079825997,1638.489258,0.998170972,307.9938049,24443.6582,24357.58984,1918.554932,1.103368998,1.112321019,0.533663988,0.002334,1.009819984,38.71862793,0.104171,1.064123035,31.9692173,1.705822945,2.714482069,1.432366967,9.509864807,9.100255013,0.338369995,0.089483,8.163359642,0.196725994
25052.78906,1677.215454,1.002133966,329.8608704,0.999961019,1.000200987,0.366025001,0.072718002,0.325383008,1.150746942,6.101112843,0.999396026,79.05355072,0.000011,0.065366998,19.73054314,0.000594,15.8764782,6.674513817,3.353503943,25045.50586,12.85185242,18.77698708,149.320816,0.084757,126.1407623,0.209169,0.070206001,5.828929901,124.5924377,1.969264031,0.022397,47.45008087,0.998023987,0.06109,5.184852123,4.088291168,40.86229324,0.116953999,1.082680941,0.993202984,1.021805048,1.190227032,75.06269073,0.599668026,35.02545166,0.999647021,0.574624002,8.025984764,9.088319778,707.7316284,33.99411774,3.843040943,0.995993972,1912.228638,0.235211,0.411323011,2.823055029,10.8880167,53.09640884,0.802955985,0.994108021,1.362709999,76.67893219,5.444449902,0.626224995,0.913052976,2.399036884,0.235680997,0.003226,1.895328999,0.495820999,0.035827,0.319238007,8.648861885,0.02737,0.391387999,20.26982307,0.994107008,0.613358975,0.037774,0.031643,5.179484844,0.00417,6.352470875,0.057968002,15.30373192,2.175839901,0.025679,0.056201998,8280.863281,33.11091232,2.813906908,107.6813507,0.251248986,0.024095001,0.035408001,0.02654,0.184703007,0.990275025,5.736515045,0.003885,37.76091385,0.000627,1.167844057,0.036157001,0.072747,0.410322011,1.371201992,0.222510994,0.01005,0.206881002,0.652167976,0.211370006,0.004138,0.177284002,0.247850999,0.348823011,0.068269,0.699607015,10.05056,0.267150015,3.596434116,1.347964048,0.340175986,0.375245988,0.009096,4.078188896,2.121853113,0.041377001,0.002798,0.091721997,1.075281978,0.105076999,1.44075799,0.688049018,0.460487008,0.258976996,0.016957,0.099634998,1.403592944,0.000087,1.520751953,0.39100799,3.269542933,0.019126,1.725558996,0.004244,0.353015006,0.072746001,28.69065094,0.166266993,2.352078915,0.026280001,0.505686998,0.081368998,1662.728516,0.999714017,328.9067383,24994.02539,25091.90625,1916.992676,1.127356052,1.122187972,0.545313001,0.002419,1.010740042,41.32387543,0.111785002,1.070269942,34.28260422,1.671995044,2.739331007,1.512388945,9.893397331,9.408539772,0.333214015,0.089879997,8.33061409,0.196777999
27423.92969,1792.485107,1.002326012,339.0811462,1.000044942,1.001011014,0.380382001,0.076508999,0.350524008,1.224499941,6.635837078,1.000473976,85.50231934,0.000011,0.067795001,21.62910271,0.000649,17.64643669,7.225374222,3.49136591,27404.82617,13.18564415,20.32225227,153.9105377,0.088094004,135.6018219,0.227240995,0.073689997,6.396756172,131.8421783,2.164695978,0.024309,49.56826019,1.074723005,0.065404996,5.649487019,4.201821804,44.06113815,0.123954997,1.149073005,0.999514997,1.089985967,1.251446962,80.65516663,0.681194007,36.91202545,1.000859976,0.645362973,8.929400444,9.480692864,729.7171631,37.12650681,3.913841009,1.001814961,1965.346191,0.248140007,0.507094026,3.039721966,12.61655998,58.30175781,0.885966003,1.019919992,1.468273997,79.26495361,5.491243839,0.662256002,1.003723979,2.558095932,0.25663501,0.003161,1.660472989,0.528753996,0.038022999,0.360998988,9.45447731,0.029301001,0.422740012,21.53857994,1.037121058,0.660176992,0.040082,0.035433002,5.662078857,0.004737,6.759410858,0.065149002,16.15184975,2.344228029,0.027985999,0.058727998,9039.006836,36.85382843,3.087476015,114.4644699,0.260421991,0.026706999,0.037485,0.027830999,0.183966994,1.050791979,6.340195179,0.004263,39.72911453,0.0007,1.254294038,0.036680002,0.072526,0.429654002,1.491314054,0.240443006,0.010909,0.221074,0.691551983,0.235946998,0.004307,0.183767006,0.276320994,0.378482014,0.071840003,0.721125007,11.05669403,0.291505009,3.800148964,1.525388956,0.349159986,0.396104008,0.009869,4.837501049,2.144443035,0.044117998,0.002915,0.099831998,1.135529041,0.110894002,1.512663961,0.751654029,0.484809011,0.26019001,0.017568,0.101981998,1.547209978,0.000091,1.661144972,0.426564008,3.54270792,0.021260001,1.825541019,0.004598,0.351141989,0.078794003,31.21762657,0.174687997,2.481451988,0.027860001,0.522915006,0.090455003,1770.72644,1.003429055,339.3662109,27434.48242,27355.5293,1981.216553,1.169574976,1.131379008,0.587466002,0.002453,1.013255,43.3085556,0.120266996,1.075001955,34.13388062,1.728603005,2.865772009,1.487761974,10.87757683,9.255086899,0.336448997,0.094910003,8.863508225,0.212005004
26965.87891,1761.659668,1.002336979,331.524292,0.999502003,0.99950403,0.374433011,0.07305,0.337711006,1.171612024,6.328587055,0.998160005,82.98374176,0.000011,0.065876998,21.19590187,0.000639,16.98736763,6.9335742,3.35514307,26932.50977,12.22809219,20.75307083,149.3718872,0.085611001,131.3095398,0.215678006,0.070903003,5.878632069,127.7185745,2.080993891,0.023019999,47.60139084,1.044646978,0.062422998,5.331130028,4.027648926,43.21586609,0.118810996,1.097965956,0.998472989,1.039024949,1.192389965,77.79309082,0.668753982,37.03092194,0.998784006,0.622650981,8.727279663,9.235174179,686.1724854,36.03240585,3.794836044,0.996805012,1963.580566,0.239830002,0.482158989,2.870289087,11.83114624,55.79490662,0.847518981,0.967073977,1.421818018,78.51126862,5.407350063,0.639733017,0.988579989,2.475780964,0.246812001,0.003138,1.533053994,0.521232009,0.036610998,0.347097009,8.907781601,0.028333001,0.409458011,20.77169609,0.985540986,0.635885,0.040190999,0.035041001,5.501805782,0.004649,6.706662178,0.060688,16.68973541,2.25997901,0.027140999,0.056239002,8555.975586,35.47837448,2.963927984,112.1455612,0.249983996,0.025819,0.036045998,0.026955999,0.182233006,1.030320048,6.127081871,0.004097,37.75434875,0.000705,1.201697946,0.036915999,0.072659001,0.419248015,1.454130054,0.231876001,0.010723,0.214246005,0.665898979,0.22642,0.004125,0.188038006,0.273442,0.367114008,0.07023,0.690043986,10.49979019,0.286332011,3.757443905,1.458556056,0.347900003,0.375028014,0.009681,4.431788921,2.053864956,0.042569,0.0028,0.093583003,1.100811005,0.108094998,1.674970031,0.725956976,0.472092003,0.269396991,0.017464001,0.101028003,1.574777961,0.000089,1.576711059,0.391057998,4.111155987,0.020819001,1.766896963,0.004352,0.349905998,0.076008998,30.28120422,0.165239006,2.373276949,0.027173,0.504882991,0.085147001,1762.06665,0.997398019,332.3474121,26968,27039.80664,1984.209473,1.447739959,1.121219039,0.578794003,0.002329,1.011450052,42.24230576,0.116205998,1.065791011,35.6340332,1.643250942,2.835896969,1.521273971,10.22478962,9.374061585,0.339001,0.093878001,8.607168198,0.197568998
28038.67578,1785.576538,1.003007054,336.978241,0.999845028,0.999996007,0.388464987,0.074813001,0.34601,1.168956995,6.470154762,0.998309016,84.43609619,0.000011,0.066768996,21.90340233,0.000664,17.56310654,7.102636814,3.370395899,28008.15039,12.34633064,21.14364052,153.6919403,0.087930001,136.1259918,0.221018001,0.071952,6.288142204,130.8715057,2.139902115,0.024447,48.195961,1.082111955,0.064879,5.428787231,4.012620926,43.8416214,0.121204004,1.159376979,0.993559003,1.069342017,1.245350003,79.60066986,0.685499013,37.24821472,0.998978019,0.634995997,9.101327896,9.323079109,688.5506592,36.64997482,3.847968102,1.005584955,1975.655884,0.239069998,0.493054986,2.89141798,13.4205246,57.7503624,0.866478026,0.981755972,1.453695059,78.23307037,5.484943867,0.643016994,1.021316052,2.487423897,0.256357014,0.00403,1.576032043,0.552190006,0.037395999,0.35858199,9.060035706,0.029424001,0.423853993,20.99421501,0.99238199,0.672082007,0.041351002,0.0352,5.653926849,0.004862,6.727214813,0.063524999,16.9904232,2.336837053,0.027605999,0.056913,8778.526367,36.60218811,3.574723959,112.4896851,0.252878994,0.026231,0.036212001,0.028011,0.185089007,1.063123941,6.367118835,0.004116,38.67310333,0.000666,1.229537964,0.037163001,0.071938001,0.43106699,2.299945116,0.249997005,0.01134,0.232692003,0.654133022,0.220486,0.004128,0.192730993,0.296308011,0.393590003,0.072104,0.69570303,10.76043034,0.296415001,3.851017952,1.477516055,0.389340013,0.376828998,0.009992,4.289958,2.093606949,0.044592001,0.002887,0.126093999,1.133327007,0.111757003,1.661885977,0.758040011,0.488703996,0.279929996,0.017774999,0.101764999,1.872163057,0.00009,1.610975981,0.396537006,3.993840933,0.022186,1.746116996,0.004648,0.355816007,0.077237003,29.68865395,0.168148994,2.452737093,0.028039999,0.516754985,0.087228,1783.204956,0.997943997,337.8101501,28044.00391,27995.46289,1984.048706,1.450600028,1.123538971,0.591085017,0.002297,1.013036966,43.05704117,0.118741997,1.067247033,37.41628265,1.610349059,2.915359974,1.520012975,10.33760738,9.297019005,0.333947986,0.094755001,8.427948952,0.203833997
27767.23633,1735.321289,1.001790047,332.9230042,0.997979999,0.998978972,0.374628007,0.071487002,0.332594991,1.104097009,6.095547199,0.996806979,78.42455292,0.00001,0.065110996,22.17646408,0.000658,16.64081383,7.057743073,3.349651098,27711.03125,11.5557251,19.57886887,151.5810242,0.086520001,130.6039124,0.210181996,0.070752002,5.718974114,126.3328323,1.995489001,0.022964999,44.34092331,1.041581988,0.061694,5.114806175,3.99892211,49.18436432,0.117787004,1.153414965,0.99940002,1.012943029,1.170398951,76.16152954,0.659807026,35.940979,0.998223007,0.597616017,8.622868538,9.194669724,668.9738159,34.42889786,3.7907269,1.000437021,1982.866821,0.228984997,0.455529004,2.994405031,12.29377079,55.8182869,0.793146014,0.990485013,1.401154995,76.02042389,5.383515835,0.698484004,0.962891996,2.28973794,0.246378005,0.004236,1.423869014,0.523105025,0.036107998,0.342864007,8.509102821,0.027689001,0.400651991,19.90023422,0.938947022,0.634431005,0.038635001,0.039294001,5.401415825,0.004852,6.508775234,0.059183002,16.23145485,2.190402985,0.026348,0.054140002,8539.882813,33.88529587,3.252012968,108.8010864,0.249032006,0.024809999,0.033906002,0.026779,0.178648993,1.001001,6.299036026,0.003896,37.8659935,0.000655,1.162320972,0.035440002,0.069688,0.439628005,2.037750959,0.234313995,0.010646,0.217584997,0.619884014,0.200176001,0.003959,0.190408006,0.281706005,0.371558011,0.073247999,0.675781012,10.1153326,0.281235009,3.577441931,1.342995048,0.347799987,0.355892986,0.009649,3.98417902,2.108462095,0.039367002,0.002769,0.120681003,1.093145967,0.109906003,1.62510097,0.719743013,0.476864994,0.276360989,0.017566999,0.101819001,1.785279989,0.000087,1.702636004,0.359389007,3.807457924,0.020881999,1.583467007,0.0053,0.343674988,0.072517999,29.01077652,0.185009003,2.35481596,0.026539,0.503942013,0.085639,1733.601318,0.994861007,333.5602417,27777.70898,27655.41211,1973.826416,1.378435969,1.114671946,0.578589022,0.002173,1.011325955,40.63018799,0.125841007,1.077532053,32.63161087,1.436231971,2.841274977,1.489707947,9.637090683,9.259208679,0.309659988,0.090609998,7.887001038,0.194367006
28175.81641,1806.760742,1.001536012,335.3092346,0.998525977,0.99971199,0.469709992,0.076894,0.371235997,1.156507015,6.383082867,0.999044001,82.73535156,0.000011,0.067183003,22.61826706,0.000668,17.48546791,7.407576084,3.457181931,28148.91211,11.94393539,21.00199509,153.1663513,0.096542999,134.4617462,0.224551007,0.071438998,5.947406769,130.2322998,2.075113058,0.023808001,45.33306885,1.068750978,0.064253002,5.278292179,4.043218136,44.31314087,0.121990003,1.189381957,0.999287009,1.051123023,1.189600945,79.04020691,0.674835026,37.28324509,0.999924004,0.61996299,8.86716938,9.306694984,692.9022217,36.53432846,3.838983059,1.011201978,1950.412109,0.233933002,0.486021996,2.866970062,12.4784832,58.70364761,0.844111025,0.984761,1.450829029,75.64762115,5.387374878,0.690604985,0.998305976,2.41505599,0.253437012,0.003748,1.308735013,0.536644995,0.037301999,0.357861996,8.867787361,0.028778,0.410223007,20.20687294,0.974456012,0.638599992,0.039887,0.039585002,5.590546131,0.005116,6.757479191,0.061166,16.44249916,2.275481939,0.027626,0.05429,8872.537109,35.53381729,3.236548901,112.8009109,0.246352002,0.02592,0.035080999,0.027195999,0.183069006,1.050304055,6.610953808,0.004076,38.82579803,0.000663,1.172979951,0.035459999,0.071194001,0.413242012,1.866153956,0.238597006,0.010902,0.220069006,0.637030006,0.210198,0.004053,0.187126994,0.287562013,0.375268012,0.071581997,0.695795,10.70595455,0.280710995,3.686902046,1.345286012,0.358236998,0.383947015,0.009967,4.242774963,2.083189964,0.041331001,0.00282,0.115764998,1.091449022,0.111314997,1.633777976,0.736024976,0.465204001,0.276620001,0.017091001,0.102087997,1.697373033,0.00009,1.816583991,0.375981987,3.896542072,0.023482001,1.523049951,0.005735,0.342083007,0.075388998,28.90573883,0.176924005,2.387552023,0.028747,0.518916011,0.098164998,1791.486938,0.998175979,335.5749512,28136.375,28146.69141,1952.850342,1.443647027,1.133949995,0.583545983,0.002162,1.011433959,40.96186447,0.116988003,1.076730013,35.82999802,1.512825966,2.933105946,1.551249027,10.29875565,9.229639053,0.319097996,0.092445999,8.156472206,0.209040001
